timestamp,open,high,low,close,volume
2025-01-04 16:46:00,1.0001,1.0002,1.0001,1.0002,261940.0
2025-01-04 16:47:00,1.0001,1.0002,1.0001,1.0002,362254.0
2025-01-04 16:48:00,1.0002,1.0002,1.0001,1.0002,322972.0
2025-01-04 16:49:00,1.0001,1.0002,1.0001,1.0001,72644.0
2025-01-04 16:50:00,1.0001,1.0002,1.0001,1.0002,108742.0
2025-01-04 16:51:00,1.0001,1.0002,1.0001,1.0002,29948.0
2025-01-04 16:52:00,1.0002,1.0002,1.0001,1.0001,128317.0
2025-01-04 16:53:00,1.0002,1.0002,1.0001,1.0002,243327.0
2025-01-04 16:54:00,1.0001,1.0002,1.0001,1.0001,188339.0
2025-01-04 16:55:00,1.0002,1.0002,1.0001,1.0001,199942.0
2025-01-04 16:56:00,1.0001,1.0002,1.0001,1.0001,87292.0
2025-01-04 16:57:00,1.0002,1.0002,1.0001,1.0001,129512.0
2025-01-04 16:58:00,1.0002,1.0002,1.0001,1.0002,136086.0
2025-01-04 16:59:00,1.0002,1.0002,1.0001,1.0001,104906.0
2025-01-04 17:00:00,1.0002,1.0002,1.0001,1.0001,67713.0
2025-01-04 17:01:00,1.0002,1.0002,1.0001,1.0001,626030.0
2025-01-04 17:02:00,1.0001,1.0002,1.0001,1.0001,113630.0
2025-01-04 17:03:00,1.0001,1.0002,1.0001,1.0001,153918.0
2025-01-04 17:04:00,1.0002,1.0002,1.0001,1.0001,146967.0
2025-01-04 17:05:00,1.0002,1.0002,1.0001,1.0002,72334.0
2025-01-04 17:06:00,1.0001,1.0002,1.0001,1.0002,196438.0
2025-01-04 17:07:00,1.0002,1.0002,1.0001,1.0001,624195.0
2025-01-04 17:08:00,1.0002,1.0002,1.0001,1.0001,154927.0
2025-01-04 17:09:00,1.0001,1.0002,1.0001,1.0001,65488.0
2025-01-04 17:10:00,1.0001,1.0002,1.0001,1.0002,257298.0
2025-01-04 17:11:00,1.0001,1.0002,1.0001,1.0002,268795.0
2025-01-04 17:12:00,1.0002,1.0002,1.0001,1.0002,102044.0
2025-01-04 17:13:00,1.0001,1.0002,1.0001,1.0001,59576.0
2025-01-04 17:14:00,1.0001,1.0002,1.0001,1.0001,131046.0
2025-01-04 17:15:00,1.0002,1.0002,1.0001,1.0002,177310.0
2025-01-04 17:16:00,1.0001,1.0002,1.0001,1.0002,143724.0
2025-01-04 17:17:00,1.0001,1.0002,1.0001,1.0001,174638.0
2025-01-04 17:18:00,1.0002,1.0002,1.0001,1.0002,174288.0
2025-01-04 17:19:00,1.0002,1.0002,1.0001,1.0002,167817.0
2025-01-04 17:20:00,1.0002,1.0002,1.0001,1.0002,275869.0
2025-01-04 17:21:00,1.0002,1.0002,1.0001,1.0002,68916.0
2025-01-04 17:22:00,1.0001,1.0002,1.0001,1.0001,718618.0
2025-01-04 17:23:00,1.0001,1.0002,1.0001,1.0002,202410.0
2025-01-04 17:24:00,1.0001,1.0002,1.0001,1.0001,82340.0
2025-01-04 17:25:00,1.0002,1.0002,1.0001,1.0002,54702.0
2025-01-04 17:26:00,1.0001,1.0002,1.0001,1.0002,129805.0
2025-01-04 17:27:00,1.0001,1.0002,1.0001,1.0002,147304.0
2025-01-04 17:28:00,1.0001,1.0002,1.0001,1.0001,632101.0
2025-01-04 17:29:00,1.0001,1.0002,1.0001,1.0002,73072.0
2025-01-04 17:30:00,1.0001,1.0002,1.0001,1.0001,133000.0
2025-01-04 17:31:00,1.0001,1.0002,1.0001,1.0001,118978.0
2025-01-04 17:32:00,1.0002,1.0002,1.0001,1.0001,52297.0
2025-01-04 17:33:00,1.0002,1.0002,1.0001,1.0001,101359.0
2025-01-04 17:34:00,1.0001,1.0002,1.0001,1.0002,86660.0
2025-01-04 17:35:00,1.0002,1.0002,1.0001,1.0001,80127.0
2025-01-04 17:36:00,1.0001,1.0002,1.0001,1.0001,61871.0
2025-01-04 17:37:00,1.0002,1.0002,1.0001,1.0002,299599.0
2025-01-04 17:38:00,1.0001,1.0002,1.0001,1.0001,249770.0
2025-01-04 17:39:00,1.0001,1.0002,1.0001,1.0001,2375542.0
2025-01-04 17:40:00,1.0002,1.0002,1.0001,1.0001,68722.0
2025-01-04 17:41:00,1.0002,1.0002,1.0001,1.0001,106344.0
