timestamp,open,high,low,close,volume
2025-01-22 03:14:00,1.0,1.0,1.0,1.0,0.0
2025-01-22 03:15:00,1.0,1.0,1.0,1.0,2921.4133874
2025-01-22 03:16:00,1.0001,1.0001,1.0,1.0,574.17019508
2025-01-22 03:17:00,1.0001,1.0001,1.0,1.0,1058.23805679
2025-01-22 03:18:00,1.0001,1.0001,1.0001,1.0001,3745.30576942
2025-01-22 03:19:00,1.0,1.0,1.0,1.0,59.4059
2025-01-22 03:20:00,1.0,1.0,1.0,1.0,10000.0
2025-01-22 03:21:00,1.0,1.0,1.0,1.0,15580.86247565
2025-01-22 03:22:00,1.0,1.0,1.0,1.0,5161.43930744
2025-01-22 03:23:00,1.0001,1.0001,1.0001,1.0001,2146.46346683
2025-01-22 03:24:00,1.0,1.0,1.0,1.0,28261.171964
2025-01-22 03:25:00,1.0,1.0,1.0,1.0,0.0
2025-01-22 03:26:00,1.0,1.0,1.0,1.0,0.0
2025-01-22 03:27:00,1.0,1.0001,1.0,1.0001,708.72601556
2025-01-22 03:28:00,1.0,1.0,1.0,1.0,95029.9
2025-01-22 03:29:00,1.0,1.0,1.0,1.0,0.0
2025-01-22 03:30:00,1.0,1.0,1.0,1.0,1672.30253894
2025-01-22 03:31:00,1.0001,1.0001,1.0001,1.0001,75090.10152577
2025-01-22 03:32:00,1.0001,1.0001,1.0,1.0001,44654.95395841
2025-01-22 03:33:00,1.0,1.0001,1.0,1.0,1861.98057752
2025-01-22 03:34:00,1.0001,1.0001,1.0001,1.0001,61360.92084617
2025-01-22 03:35:00,1.0001,1.0001,1.0,1.0001,1710.24347638
2025-01-22 03:36:00,1.0001,1.0001,1.0,1.0001,6968.00075906
2025-01-22 03:37:00,1.0001,1.0001,1.0,1.0001,14069.08213366
2025-01-22 03:38:00,1.0001,1.0001,1.0001,1.0001,4577.74126345
2025-01-22 03:39:00,1.0001,1.0001,1.0,1.0,3668.6120288
2025-01-22 03:40:00,1.0001,1.0001,1.0,1.0001,8114.59835943
2025-01-22 03:41:00,1.0001,1.0001,1.0001,1.0001,1113.03395469
2025-01-22 03:42:00,1.0001,1.0001,1.0001,1.0001,8232.54619042
2025-01-22 03:43:00,1.0001,1.0001,1.0,1.0,4543.38705375
2025-01-22 03:44:00,1.0001,1.0001,1.0001,1.0001,1253.87384518
2025-01-22 03:45:00,1.0001,1.0001,1.0,1.0001,1474.58721479
2025-01-22 03:46:00,1.0001,1.0001,1.0001,1.0001,2181.49885184
2025-01-22 03:47:00,1.0001,1.0001,1.0001,1.0001,6969.58169309
2025-01-22 03:48:00,1.0001,1.0001,1.0001,1.0001,1594.03020348
2025-01-22 03:49:00,1.0001,1.0001,1.0001,1.0001,1207.665636
2025-01-22 03:50:00,1.0001,1.0001,1.0,1.0001,5017.31041867
2025-01-22 03:51:00,1.0001,1.0001,1.0,1.0,32236.9795721
2025-01-22 03:52:00,1.0001,1.0001,1.0001,1.0001,933.095838
2025-01-22 03:53:00,1.0001,1.0001,1.0001,1.0001,1207.639431
2025-01-22 03:54:00,1.0001,1.0001,1.0001,1.0001,3617.60693477
2025-01-22 03:55:00,1.0001,1.0001,1.0,1.0001,1207.91190138
2025-01-22 03:56:00,1.0,1.0001,1.0,1.0001,1829.19433711
2025-01-22 03:57:00,1.0,1.0001,1.0,1.0001,6504.61049276
2025-01-22 03:58:00,1.0001,1.0001,1.0001,1.0001,3659.34406559
2025-01-22 03:59:00,1.0,1.0,1.0,1.0,25.7655
2025-01-22 04:00:00,1.0,1.0001,1.0,1.0001,56344.52233644
2025-01-22 04:01:00,1.0,1.0,1.0,1.0,693.0693
2025-01-22 04:02:00,1.0,1.0,1.0,1.0,205.0984232
2025-01-22 04:03:00,1.0,1.0001,1.0,1.0001,4290.42
2025-01-22 04:04:00,1.0,1.0001,1.0,1.0001,7779.09393929
2025-01-22 04:05:00,1.0001,1.0001,1.0001,1.0001,0.0
2025-01-22 04:06:00,1.0,1.0,1.0,1.0,452.3099
2025-01-22 04:07:00,1.0,1.0001,1.0,1.0001,5191.17836441
2025-01-22 04:08:00,1.0,1.0,1.0,1.0,5207.54825797
2025-01-22 04:09:00,1.0,1.0,1.0,1.0,0.0
2025-01-22 04:10:00,1.0001,1.0001,1.0,1.0,2936.74290481
2025-01-22 04:11:00,1.0001,1.0001,1.0001,1.0001,70.59294071
2025-01-22 04:12:00,1.0001,1.0001,1.0001,1.0001,0.0
2025-01-22 04:13:00,1.0001,1.0001,1.0,1.0,109906.50986864
2025-01-22 04:14:00,1.0,1.0,1.0,1.0,3006.8981
2025-01-22 04:15:00,1.0001,1.0001,1.0,1.0,27.71247726
2025-01-22 04:16:00,1.0,1.0,1.0,1.0,5.23681194
2025-01-22 04:17:00,1.0,1.0001,1.0,1.0,2906.39400019
